红花,4.00,4.50,5.00,荔枝类,斤,2021-07-16
石榴（四川）,4.00,5.00,6.00,其他类,斤,2021-07-14
青皮核桃,1.30,1.40,1.50,其他类,斤,2021-07-14
去皮核桃,4.00,4.20,4.40,其他类,斤,2021-07-14
姑娘果（灯笼果）,10.00,12.50,15.00,其他类,斤,2021-07-14
鸭梨,1.20,1.30,1.40,梨类,斤,2021-07-14
雪花梨,1.20,1.25,1.30,梨类,斤,2021-07-14
皇冠梨（标箱）,1.80,1.90,2.00,梨类,斤,2021-07-14
绿宝石,1.40,1.50,1.60,梨类,斤,2021-07-14
丰水梨,1.20,1.60,2.00,梨类,斤,2021-07-14
酥梨,1.50,1.60,1.70,梨类,斤,2021-07-14
库尔勒香梨,3.00,3.25,3.50,梨类,斤,2021-07-14
红香酥梨7号,1.30,1.40,1.50,梨类,斤,2021-07-14
红啤梨,3.00,3.25,3.50,梨类,斤,2021-07-14
早酥梨,1.40,1.50,1.60,梨类,斤,2021-07-14
夏橙,2.00,2.50,3.00,柑橘类,斤,2021-07-14
伦晚,2.40,2.70,3.00,柑橘类,斤,2021-07-14
油桃,1.20,2.60,4.00,桃李杏类,斤,2021-07-14
蟠桃,3.50,5.00,6.50,桃李杏类,斤,2021-07-14
水蜜桃,4.00,6.50,9.00,桃李杏类,斤,2021-07-14
黄油桃,2.50,3.25,4.00,桃李杏类,斤,2021-07-14
黄毛桃,2.50,3.25,4.00,桃李杏类,斤,2021-07-14
突围,1.20,1.60,2.00,桃李杏类,斤,2021-07-14
京红桃,2.00,3.00,4.00,桃李杏类,斤,2021-07-14
黄油蟠,5.00,5.50,6.00,桃李杏类,斤,2021-07-14
沙红桃,1.40,1.70,2.00,桃李杏类,斤,2021-07-14
猕猴桃（海沃德）,2.50,2.75,3.00,桃李杏类,斤,2021-07-14
李子,1.00,3.00,5.00,桃李杏类,斤,2021-07-14
杏梅,2.00,3.00,4.00,桃李杏类,斤,2021-07-14
串红杏,1.00,1.25,1.50,桃李杏类,斤,2021-07-14
无籽小号-大号,1.20,1.30,1.40,西瓜类,斤,2021-07-14
麒麟、甜蜜蜜,1.60,2.00,2.40,西瓜类,斤,2021-07-14
特小风,2.00,2.15,2.30,西瓜类,斤,2021-07-14
L600吊秧瓜,1.50,2.00,2.50,西瓜类,斤,2021-07-14
甜王,0.90,1.05,1.20,西瓜类,斤,2021-07-14
硒沙瓜,1.20,1.30,1.40,西瓜类,斤,2021-07-14
蜜童,1.40,1.60,1.80,西瓜类,斤,2021-07-14
墨童西瓜,1.40,1.55,1.70,西瓜类,斤,2021-07-14
国产香蕉,2.20,2.60,3.00,香蕉类,斤,2021-07-14
南美、菲律宾香蕉,3.00,3.25,3.50,香蕉类,斤,2021-07-14
泰国香蕉（帝王蕉）,8.00,8.50,9.00,香蕉类,斤,2021-07-14
玉荷包荔枝,3.00,4.00,5.00,荔枝类,斤,2021-07-16
美国红,12.00,14.00,16.00,樱桃类,斤,2021-07-16
美早,6.50,25.75,45.00,樱桃类,斤,2021-07-16
巴托,9.00,10.50,12.00,樱桃类,斤,2021-07-16
红绣球,11.00,13.00,15.00,樱桃类,斤,2021-07-16
沙蜜托,8.00,11.00,14.00,樱桃类,斤,2021-07-16
箱装菠萝（上六下六）,1.40,1.70,2.00,其他类,斤,2021-07-16
圣女果（千禧）,4.00,4.50,5.00,其他类,斤,2021-07-16
百香果,10.00,11.00,12.00,其他类,斤,2021-07-16
冬枣,12.00,16.00,20.00,其他类,斤,2021-07-16
杨梅,8.00,10.00,12.00,其他类,斤,2021-07-16
蓝莓,13.00,20.50,28.00,其他类,斤,2021-07-16
火龙果,4.00,5.00,6.00,其他类,斤,2021-07-16
木瓜,3.00,3.15,3.30,其他类,斤,2021-07-16
柠檬,3.50,3.75,4.00,其他类,斤,2021-07-16
石榴（四川）,4.00,5.00,6.00,其他类,斤,2021-07-16
青皮核桃,1.30,1.40,1.50,其他类,斤,2021-07-16
去皮核桃,4.00,4.20,4.40,其他类,斤,2021-07-16
姑娘果（灯笼果）,10.00,12.50,15.00,其他类,斤,2021-07-16
鸭梨,1.20,1.30,1.40,梨类,斤,2021-07-16
晓蜜25号,1.80,2.00,2.20,甜瓜类,斤,2021-07-17
黄金瓜／金蜜,2.00,2.10,2.20,甜瓜类,斤,2021-07-17
玉菇,1.50,1.75,2.00,甜瓜类,斤,2021-07-17
网纹,2.50,2.75,3.00,甜瓜类,斤,2021-07-17
西洲蜜,1.30,1.55,1.80,甜瓜类,斤,2021-07-17
24白糖罐,1.50,1.75,2.00,甜瓜类,斤,2021-07-17
羊角蜜,2.40,2.70,3.00,甜瓜类,斤,2021-07-17
花蕾甜瓜,2.00,2.50,3.00,甜瓜类,斤,2021-07-17
久红瑞,1.30,1.45,1.60,甜瓜类,斤,2021-07-17
脆梨,1.60,1.70,1.80,甜瓜类,斤,2021-07-17
绿宝甜瓜,2.50,3.25,4.00,甜瓜类,斤,2021-07-17
博阳（系列）,1.50,2.25,3.00,甜瓜类,斤,2021-07-17
景甜,1.50,1.75,2.00,甜瓜类,斤,2021-07-17
东北香瓜,2.00,2.25,2.50,甜瓜类,斤,2021-07-17
富士（纸袋Φ70-84）,1.50,2.00,2.50,苹果类,斤,2021-07-17
富士（纸+膜袋）,1.20,1.60,2.00,苹果类,斤,2021-07-17
富士（纸袋Φ85以上）,2.50,3.00,3.50,苹果类,斤,2021-07-17
黄元帅,1.50,1.75,2.00,苹果类,斤,2021-07-17
花牛(Φ70-85),1.40,2.00,2.60,苹果类,斤,2021-07-17
新疆阿克苏（冰糖心）,3.00,3.50,4.00,苹果类,斤,2021-07-17
象牙芒果,3.00,4.00,5.00,芒果类,斤,2021-07-17
凯特芒果,3.60,4.80,6.00,芒果类,斤,2021-07-17
水仙芒果,3.50,4.75,6.00,芒果类,斤,2021-07-17
肯特新世纪澳芒,3.00,4.50,6.00,芒果类,斤,2021-07-17
金煌芒果,3.00,3.50,4.00,芒果类,斤,2021-07-17
鸡嘴荔枝,5.00,7.00,9.00,荔枝类,斤,2021-07-17
红花,4.00,4.50,5.00,荔枝类,斤,2021-07-17
玉荷包荔枝,3.00,4.00,5.00,荔枝类,斤,2021-07-17
美国红,12.00,14.00,16.00,樱桃类,斤,2021-07-17
美早,6.50,25.75,45.00,樱桃类,斤,2021-07-17
巴托,9.00,10.50,12.00,樱桃类,斤,2021-07-17
红绣球,11.00,13.00,15.00,樱桃类,斤,2021-07-17
沙蜜托,8.00,11.00,14.00,樱桃类,斤,2021-07-17
秦阳,1.50,1.95,2.40,苹果类,斤,2021-07-16
青苹果,1.50,1.60,1.70,苹果类,斤,2021-07-16
辽峰,6.00,7.00,8.00,葡萄类,斤,2021-07-16
巨峰葡萄,4.00,4.50,5.00,葡萄类,斤,2021-07-16
红提葡萄,6.00,6.50,7.00,葡萄类,斤,2021-07-16
阳光玫瑰葡萄,18.00,27.00,36.00,葡萄类,斤,2021-07-16
玫瑰香葡萄,3.00,5.00,7.00,葡萄类,斤,2021-07-16
皇帝(小米）香蕉,3.00,3.25,3.50,香蕉类,斤,2021-07-14
晓蜜25号,1.80,2.00,2.20,甜瓜类,斤,2021-07-14
黄金瓜／金蜜,2.00,2.10,2.20,甜瓜类,斤,2021-07-14
玉菇,1.50,1.75,2.00,甜瓜类,斤,2021-07-14
网纹,2.50,3.00,3.50,甜瓜类,斤,2021-07-14
西洲蜜,1.00,1.40,1.80,甜瓜类,斤,2021-07-14
24白糖罐,1.50,1.75,2.00,甜瓜类,斤,2021-07-14
羊角蜜,2.40,2.70,3.00,甜瓜类,斤,2021-07-14
花蕾甜瓜,2.00,2.50,3.00,甜瓜类,斤,2021-07-14
久红瑞,1.30,1.45,1.60,甜瓜类,斤,2021-07-14
脆梨,1.60,1.70,1.80,甜瓜类,斤,2021-07-14
绿宝甜瓜,2.50,3.25,4.00,甜瓜类,斤,2021-07-14
博阳（系列）,1.50,2.25,3.00,甜瓜类,斤,2021-07-14
景甜,1.50,1.75,2.00,甜瓜类,斤,2021-07-14
东北香瓜,2.00,2.25,2.50,甜瓜类,斤,2021-07-14
富士（纸袋Φ70-84）,1.50,2.00,2.50,苹果类,斤,2021-07-14
富士（纸+膜袋）,1.50,1.75,2.00,苹果类,斤,2021-07-14
富士（纸袋Φ85以上）,2.50,3.00,3.50,苹果类,斤,2021-07-14
黄元帅,1.50,1.75,2.00,苹果类,斤,2021-07-14
花牛(Φ70-85),1.40,2.00,2.60,苹果类,斤,2021-07-14
雪花梨,1.20,1.25,1.30,梨类,斤,2021-07-16
皇冠梨（标箱）,1.80,1.90,2.00,梨类,斤,2021-07-16
青皇冠,1.50,1.60,1.70,梨类,斤,2021-07-16
绿宝石,1.40,1.50,1.60,梨类,斤,2021-07-16
丰水梨,1.20,1.60,2.00,梨类,斤,2021-07-16
酥梨,1.50,1.60,1.70,梨类,斤,2021-07-16
库尔勒香梨,3.00,3.25,3.50,梨类,斤,2021-07-16
红香酥梨7号,1.30,1.40,1.50,梨类,斤,2021-07-16
红啤梨,3.00,3.25,3.50,梨类,斤,2021-07-16
早酥梨,1.20,1.35,1.50,梨类,斤,2021-07-16
夏橙,2.00,2.50,3.00,柑橘类,斤,2021-07-16
伦晚,2.40,2.70,3.00,柑橘类,斤,2021-07-16
油桃,1.20,2.60,4.00,桃李杏类,斤,2021-07-16
蟠桃,3.50,5.00,6.50,桃李杏类,斤,2021-07-16
水蜜桃,4.00,6.50,9.00,桃李杏类,斤,2021-07-16
黄油桃,2.50,3.25,4.00,桃李杏类,斤,2021-07-16
黄毛桃,2.50,3.25,4.00,桃李杏类,斤,2021-07-16
突围,1.20,1.60,2.00,桃李杏类,斤,2021-07-16
京红桃,1.80,2.40,3.00,桃李杏类,斤,2021-07-16
黄油蟠,3.50,4.75,6.00,桃李杏类,斤,2021-07-16
沙红桃,1.40,1.70,2.00,桃李杏类,斤,2021-07-16
猕猴桃（海沃德）,2.50,2.75,3.00,桃李杏类,斤,2021-07-16
吊干杏,12.00,15.00,18.00,桃李杏类,斤,2021-07-16
李子,1.00,3.00,5.00,桃李杏类,斤,2021-07-16
杏梅,2.00,3.00,4.00,桃李杏类,斤,2021-07-16
串红杏,1.00,1.25,1.50,桃李杏类,斤,2021-07-16
无籽小号-大号,1.20,1.30,1.40,西瓜类,斤,2021-07-16
麒麟、甜蜜蜜,1.60,2.05,2.50,西瓜类,斤,2021-07-16
特小风,2.00,2.15,2.30,西瓜类,斤,2021-07-16
L600吊秧瓜,1.50,2.00,2.50,西瓜类,斤,2021-07-16
甜王,1.00,1.25,1.50,西瓜类,斤,2021-07-16
硒沙瓜,1.20,1.35,1.50,西瓜类,斤,2021-07-16
蜜童,1.60,1.80,2.00,西瓜类,斤,2021-07-16
墨童西瓜,1.60,1.70,1.80,西瓜类,斤,2021-07-16
国产香蕉,2.20,2.60,3.00,香蕉类,斤,2021-07-16
南美、菲律宾香蕉,3.00,3.25,3.50,香蕉类,斤,2021-07-16
泰国香蕉（帝王蕉）,8.00,8.50,9.00,香蕉类,斤,2021-07-16
皇帝(小米）香蕉,3.00,3.25,3.50,香蕉类,斤,2021-07-16
晓蜜25号,1.80,2.00,2.20,甜瓜类,斤,2021-07-16
黄金瓜／金蜜,2.00,2.10,2.20,甜瓜类,斤,2021-07-16
玉菇,1.50,1.75,2.00,甜瓜类,斤,2021-07-16
网纹,2.50,2.75,3.00,甜瓜类,斤,2021-07-16
西洲蜜,1.30,1.55,1.80,甜瓜类,斤,2021-07-16
24白糖罐,1.50,1.75,2.00,甜瓜类,斤,2021-07-16
羊角蜜,2.40,2.70,3.00,甜瓜类,斤,2021-07-16
花蕾甜瓜,2.00,2.50,3.00,甜瓜类,斤,2021-07-16
久红瑞,1.30,1.45,1.60,甜瓜类,斤,2021-07-16
脆梨,1.60,1.70,1.80,甜瓜类,斤,2021-07-16
绿宝甜瓜,2.50,3.25,4.00,甜瓜类,斤,2021-07-16
博阳（系列）,1.50,2.25,3.00,甜瓜类,斤,2021-07-16
景甜,1.50,1.75,2.00,甜瓜类,斤,2021-07-16
东北香瓜,2.00,2.25,2.50,甜瓜类,斤,2021-07-16
富士（纸袋Φ70-84）,1.50,2.00,2.50,苹果类,斤,2021-07-16
富士（纸+膜袋）,1.20,1.60,2.00,苹果类,斤,2021-07-16
富士（纸袋Φ85以上）,2.50,3.00,3.50,苹果类,斤,2021-07-16
黄元帅,1.50,1.75,2.00,苹果类,斤,2021-07-16
花牛(Φ70-85),1.40,2.00,2.60,苹果类,斤,2021-07-16
新疆阿克苏（冰糖心）,3.00,3.50,4.00,苹果类,斤,2021-07-16
箱装菠萝（上六下六）,1.40,1.70,2.00,其他类,斤,2021-07-15
圣女果（千禧）,4.00,4.50,5.00,其他类,斤,2021-07-15
新疆阿克苏（冰糖心）,3.00,3.50,4.00,苹果类,斤,2021-07-14
秦阳,2.00,2.20,2.40,苹果类,斤,2021-07-14
青苹果,1.50,1.60,1.70,苹果类,斤,2021-07-14
辽峰,6.00,7.00,8.00,葡萄类,斤,2021-07-14
巨峰葡萄,4.00,4.50,5.00,葡萄类,斤,2021-07-14
红提葡萄,6.00,6.50,7.00,葡萄类,斤,2021-07-14
阳光玫瑰葡萄,18.00,27.00,36.00,葡萄类,斤,2021-07-14
玫瑰香葡萄,3.00,5.00,7.00,葡萄类,斤,2021-07-14
美人指,6.00,6.50,7.00,葡萄类,斤,2021-07-14
克伦生,10.00,10.50,11.00,葡萄类,斤,2021-07-14
黑提葡萄、夏黑,5.00,6.00,7.00,葡萄类,斤,2021-07-14
乒乓球葡萄,6.00,6.50,7.00,葡萄类,斤,2021-07-14
维多利亚葡萄,3.00,3.50,4.00,葡萄类,斤,2021-07-14
郁金香,6.00,6.50,7.00,葡萄类,斤,2021-07-14
紫甜,6.00,6.50,7.00,葡萄类,斤,2021-07-14
台农小芒果,3.00,3.50,4.00,芒果类,斤,2021-07-14
台农大芒果,3.50,4.00,4.50,芒果类,斤,2021-07-14
红金龙,3.50,4.75,6.00,芒果类,斤,2021-07-14
热龙芒果,3.50,3.75,4.00,芒果类,斤,2021-07-14
鹰嘴芒果,3.00,4.00,5.00,芒果类,斤,2021-07-14
紫甜,6.00,6.50,7.00,葡萄类,斤,2021-07-13
台农小芒果,3.00,3.50,4.00,芒果类,斤,2021-07-13
台农大芒果,3.50,4.00,4.50,芒果类,斤,2021-07-13
红金龙,3.50,4.75,6.00,芒果类,斤,2021-07-13
鹰嘴芒果,3.00,4.00,5.00,芒果类,斤,2021-07-13
青皮芒果,3.00,3.50,4.00,芒果类,斤,2021-07-13
象牙芒果,3.00,4.00,5.00,芒果类,斤,2021-07-13
凯特芒果,3.60,4.80,6.00,芒果类,斤,2021-07-13
水仙芒果,3.50,4.75,6.00,芒果类,斤,2021-07-13
肯特新世纪澳芒,3.00,4.50,6.00,芒果类,斤,2021-07-13
鸡嘴荔枝,5.00,7.00,9.00,荔枝类,斤,2021-07-13
红花,3.50,4.25,5.00,荔枝类,斤,2021-07-13
玉荷包荔枝,3.00,4.00,5.00,荔枝类,斤,2021-07-13
桂味,5.00,7.00,9.00,荔枝类,斤,2021-07-13
美国红,12.00,14.00,16.00,樱桃类,斤,2021-07-13
美早,6.50,25.75,45.00,樱桃类,斤,2021-07-13
南阳,12.00,13.50,15.00,樱桃类,斤,2021-07-13
巴托,9.00,10.50,12.00,樱桃类,斤,2021-07-13
先锋樱桃,5.00,7.50,10.00,樱桃类,斤,2021-07-13
红绣球,11.00,13.00,15.00,樱桃类,斤,2021-07-13
青皮芒果,2.50,3.25,4.00,芒果类,斤,2021-07-14
象牙芒果,3.00,4.00,5.00,芒果类,斤,2021-07-14
凯特芒果,3.60,4.80,6.00,芒果类,斤,2021-07-14
水仙芒果,3.50,4.75,6.00,芒果类,斤,2021-07-14
肯特新世纪澳芒,3.00,4.50,6.00,芒果类,斤,2021-07-14
金煌芒果,3.00,3.50,4.00,芒果类,斤,2021-07-14
鸡嘴荔枝,5.00,7.00,9.00,荔枝类,斤,2021-07-14
秦阳,2.00,2.20,2.40,苹果类,斤,2021-07-13
青苹果,1.50,1.60,1.70,苹果类,斤,2021-07-13
辽峰,6.00,7.00,8.00,葡萄类,斤,2021-07-13
巨峰葡萄,4.00,4.50,5.00,葡萄类,斤,2021-07-13
红提葡萄,6.00,6.50,7.00,葡萄类,斤,2021-07-13
阳光玫瑰葡萄,18.00,27.00,36.00,葡萄类,斤,2021-07-13
玫瑰香葡萄,3.00,5.00,7.00,葡萄类,斤,2021-07-13
美人指,6.00,6.50,7.00,葡萄类,斤,2021-07-13
克伦生,10.00,10.50,11.00,葡萄类,斤,2021-07-13
黑提葡萄、夏黑,5.00,6.00,7.00,葡萄类,斤,2021-07-13
乒乓球葡萄,6.00,6.50,7.00,葡萄类,斤,2021-07-13
维多利亚葡萄,3.00,3.50,4.00,葡萄类,斤,2021-07-13
郁金香,6.00,6.50,7.00,葡萄类,斤,2021-07-13
百香果,10.00,11.00,12.00,其他类,斤,2021-07-15
冬枣,12.00,16.00,20.00,其他类,斤,2021-07-15
杨梅,8.00,10.00,12.00,其他类,斤,2021-07-15
蓝莓,13.00,20.50,28.00,其他类,斤,2021-07-15
火龙果,4.00,5.00,6.00,其他类,斤,2021-07-15
木瓜,3.00,3.15,3.30,其他类,斤,2021-07-15
柠檬,3.50,3.75,4.00,其他类,斤,2021-07-15
石榴（四川）,4.00,5.00,6.00,其他类,斤,2021-07-15
青皮核桃,1.30,1.40,1.50,其他类,斤,2021-07-15
去皮核桃,4.00,4.20,4.40,其他类,斤,2021-07-15
姑娘果（灯笼果）,10.00,12.50,15.00,其他类,斤,2021-07-15
鸭梨,1.20,1.30,1.40,梨类,斤,2021-07-15
雪花梨,1.20,1.25,1.30,梨类,斤,2021-07-15
皇冠梨（标箱）,1.80,1.90,2.00,梨类,斤,2021-07-15
青皇冠,1.50,1.60,1.70,梨类,斤,2021-07-15
绿宝石,1.40,1.50,1.60,梨类,斤,2021-07-15
丰水梨,1.20,1.60,2.00,梨类,斤,2021-07-15
酥梨,1.50,1.60,1.70,梨类,斤,2021-07-15
库尔勒香梨,3.00,3.25,3.50,梨类,斤,2021-07-15
红香酥梨7号,1.30,1.40,1.50,梨类,斤,2021-07-15
沙蜜托,8.00,11.00,14.00,樱桃类,斤,2021-07-13
箱装菠萝（上六下六）,1.40,1.70,2.00,其他类,斤,2021-07-13
百香果,10.00,11.00,12.00,其他类,斤,2021-07-13
冬枣,12.00,16.00,20.00,其他类,斤,2021-07-13
杨梅,8.00,10.00,12.00,其他类,斤,2021-07-13
蓝莓,13.00,20.50,28.00,其他类,斤,2021-07-13
火龙果,3.00,4.00,5.00,其他类,斤,2021-07-13
木瓜,3.00,3.15,3.30,其他类,斤,2021-07-13
柠檬,3.50,3.75,4.00,其他类,斤,2021-07-13
石榴（四川）,4.00,5.00,6.00,其他类,斤,2021-07-13
青皮核桃,1.30,1.40,1.50,其他类,斤,2021-07-13
去皮核桃,4.00,4.20,4.40,其他类,斤,2021-07-13
姑娘果（灯笼果）,10.00,12.50,15.00,其他类,斤,2021-07-13
鸭梨,1.20,1.30,1.40,梨类,斤,2021-07-13
雪花梨,1.20,1.25,1.30,梨类,斤,2021-07-13
皇冠梨（标箱）,1.80,1.90,2.00,梨类,斤,2021-07-13
绿宝石,1.40,1.50,1.60,梨类,斤,2021-07-13
丰水梨,1.20,1.60,2.00,梨类,斤,2021-07-13
酥梨,1.50,1.60,1.70,梨类,斤,2021-07-13
库尔勒香梨,3.00,3.25,3.50,梨类,斤,2021-07-13
绿宝甜瓜,2.50,3.25,4.00,甜瓜类,斤,2021-07-13
博阳（系列）,1.50,2.25,3.00,甜瓜类,斤,2021-07-13
景甜,1.50,1.75,2.00,甜瓜类,斤,2021-07-13
东北香瓜,2.00,2.25,2.50,甜瓜类,斤,2021-07-13
富士（纸袋Φ70-84）,1.50,2.00,2.50,苹果类,斤,2021-07-13
富士（纸+膜袋）,1.50,1.75,2.00,苹果类,斤,2021-07-13
富士（纸袋Φ85以上）,2.50,3.00,3.50,苹果类,斤,2021-07-13
黄元帅,1.50,1.75,2.00,苹果类,斤,2021-07-13
花牛(Φ70-85),1.40,2.00,2.60,苹果类,斤,2021-07-13
新疆阿克苏（冰糖心）,3.00,3.50,4.00,苹果类,斤,2021-07-13
箱装菠萝（上六下六）,1.40,1.70,2.00,其他类,斤,2021-07-12
百香果,10.00,11.00,12.00,其他类,斤,2021-07-12
冬枣,12.00,16.00,20.00,其他类,斤,2021-07-12
杨梅,8.00,10.00,12.00,其他类,斤,2021-07-12
蓝莓,13.00,20.50,28.00,其他类,斤,2021-07-12
火龙果,3.00,4.00,5.00,其他类,斤,2021-07-12
木瓜,3.00,3.15,3.30,其他类,斤,2021-07-12
柠檬,3.50,3.75,4.00,其他类,斤,2021-07-12
青皮核桃,1.30,1.40,1.50,其他类,斤,2021-07-12
去皮核桃,4.00,4.50,5.00,其他类,斤,2021-07-12
姑娘果（灯笼果）,10.00,12.50,15.00,其他类,斤,2021-07-12
鸭梨,1.20,1.30,1.40,梨类,斤,2021-07-12
雪花梨,1.40,1.50,1.60,梨类,斤,2021-07-12
皇冠梨（标箱）,1.80,1.90,2.00,梨类,斤,2021-07-12
绿宝石,1.40,1.50,1.60,梨类,斤,2021-07-12
丰水梨,1.20,1.60,2.00,梨类,斤,2021-07-12
酥梨,1.50,1.60,1.70,梨类,斤,2021-07-12
库尔勒香梨,3.00,3.25,3.50,梨类,斤,2021-07-12
红香酥梨7号,1.30,1.40,1.50,梨类,斤,2021-07-12
红啤梨,3.00,3.25,3.50,梨类,斤,2021-07-12
早酥梨,1.40,1.50,1.60,梨类,斤,2021-07-12
沃柑,4.50,5.00,5.50,柑橘类,斤,2021-07-12
夏橙,2.00,2.50,3.00,柑橘类,斤,2021-07-12
伦晚,2.50,2.75,3.00,柑橘类,斤,2021-07-12
油桃,1.20,2.60,4.00,桃李杏类,斤,2021-07-12
蟠桃,3.50,4.50,5.50,桃李杏类,斤,2021-07-12
水蜜桃,7.00,8.00,9.00,桃李杏类,斤,2021-07-12
黄油桃,2.50,3.25,4.00,桃李杏类,斤,2021-07-12
黄毛桃,2.50,3.25,4.00,桃李杏类,斤,2021-07-12
突围,1.20,1.60,2.00,桃李杏类,斤,2021-07-12
黄金瓜／金蜜,1.60,1.70,1.80,甜瓜类,斤,2021-07-12
玉菇,1.50,1.75,2.00,甜瓜类,斤,2021-07-12
网纹,2.50,3.00,3.50,甜瓜类,斤,2021-07-12
西洲蜜,1.40,1.60,1.80,甜瓜类,斤,2021-07-12
24白糖罐,1.50,1.75,2.00,甜瓜类,斤,2021-07-12
羊角蜜,2.00,2.50,3.00,甜瓜类,斤,2021-07-12
花蕾甜瓜,2.00,2.50,3.00,甜瓜类,斤,2021-07-12
久红瑞,1.40,1.50,1.60,甜瓜类,斤,2021-07-12
脆梨,1.60,1.70,1.80,甜瓜类,斤,2021-07-12
绿宝甜瓜,2.00,2.50,3.00,甜瓜类,斤,2021-07-12
博阳（系列）,1.50,2.25,3.00,甜瓜类,斤,2021-07-12
景甜,1.50,1.75,2.00,甜瓜类,斤,2021-07-12
东北香瓜,2.00,2.25,2.50,甜瓜类,斤,2021-07-12
富士（纸袋Φ70-84）,1.50,2.00,2.50,苹果类,斤,2021-07-12
富士（纸+膜袋）,1.50,1.75,2.00,苹果类,斤,2021-07-12
富士（纸袋Φ85以上）,2.50,3.00,3.50,苹果类,斤,2021-07-12
黄元帅,1.50,1.75,2.00,苹果类,斤,2021-07-12
花牛(Φ70-85),1.40,2.00,2.60,苹果类,斤,2021-07-12
新疆阿克苏（冰糖心）,3.00,3.50,4.00,苹果类,斤,2021-07-12
青苹果,1.50,1.60,1.70,苹果类,斤,2021-07-12
京红桃,2.00,3.00,4.00,桃李杏类,斤,2021-07-12
黄油蟠,5.00,5.50,6.00,桃李杏类,斤,2021-07-12
沙红桃,1.40,1.70,2.00,桃李杏类,斤,2021-07-12
猕猴桃（海沃德）,2.50,2.75,3.00,桃李杏类,斤,2021-07-12
李子,1.00,3.00,5.00,桃李杏类,斤,2021-07-12
杏梅,2.00,3.00,4.00,桃李杏类,斤,2021-07-12
串红杏,1.00,1.25,1.50,桃李杏类,斤,2021-07-12
无籽小号-大号,1.20,1.30,1.40,西瓜类,斤,2021-07-12
麒麟、甜蜜蜜,1.60,2.00,2.40,西瓜类,斤,2021-07-12
特小风,2.00,2.15,2.30,西瓜类,斤,2021-07-12
L600吊秧瓜,1.50,2.00,2.50,西瓜类,斤,2021-07-12
甜王,0.80,0.95,1.10,西瓜类,斤,2021-07-12
硒沙瓜,1.20,1.30,1.40,西瓜类,斤,2021-07-12
蜜童,1.40,1.60,1.80,西瓜类,斤,2021-07-12
墨童西瓜,1.40,1.55,1.70,西瓜类,斤,2021-07-12
国产香蕉,2.00,2.40,2.80,香蕉类,斤,2021-07-12
南美、菲律宾香蕉,3.00,3.25,3.50,香蕉类,斤,2021-07-12
泰国香蕉（帝王蕉）,8.00,8.50,9.00,香蕉类,斤,2021-07-12
皇帝(小米）香蕉,3.00,3.25,3.50,香蕉类,斤,2021-07-12
晓蜜25号,1.80,2.00,2.20,甜瓜类,斤,2021-07-12
特小风,2.00,2.15,2.30,西瓜类,斤,2021-07-13
L600吊秧瓜,1.50,2.00,2.50,西瓜类,斤,2021-07-13
甜王,0.80,0.95,1.10,西瓜类,斤,2021-07-13
硒沙瓜,1.20,1.30,1.40,西瓜类,斤,2021-07-13
蜜童,1.40,1.60,1.80,西瓜类,斤,2021-07-13
墨童西瓜,1.40,1.55,1.70,西瓜类,斤,2021-07-13
国产香蕉,2.20,2.60,3.00,香蕉类,斤,2021-07-13
南美、菲律宾香蕉,3.00,3.25,3.50,香蕉类,斤,2021-07-13
泰国香蕉（帝王蕉）,8.00,8.50,9.00,香蕉类,斤,2021-07-13
皇帝(小米）香蕉,3.00,3.25,3.50,香蕉类,斤,2021-07-13
晓蜜25号,1.80,2.00,2.20,甜瓜类,斤,2021-07-13
黄金瓜／金蜜,2.00,2.10,2.20,甜瓜类,斤,2021-07-13
玉菇,1.50,1.75,2.00,甜瓜类,斤,2021-07-13
网纹,2.50,3.00,3.50,甜瓜类,斤,2021-07-13
西洲蜜,1.00,1.40,1.80,甜瓜类,斤,2021-07-13
24白糖罐,1.50,1.75,2.00,甜瓜类,斤,2021-07-13
羊角蜜,2.40,2.70,3.00,甜瓜类,斤,2021-07-13
花蕾甜瓜,2.00,2.50,3.00,甜瓜类,斤,2021-07-13
久红瑞,1.40,1.50,1.60,甜瓜类,斤,2021-07-13
脆梨,1.60,1.70,1.80,甜瓜类,斤,2021-07-13
红香酥梨7号,1.30,1.40,1.50,梨类,斤,2021-07-13
红啤梨,3.00,3.25,3.50,梨类,斤,2021-07-13
早酥梨,1.40,1.50,1.60,梨类,斤,2021-07-13
夏橙,2.00,2.50,3.00,柑橘类,斤,2021-07-13
伦晚,2.50,2.75,3.00,柑橘类,斤,2021-07-13
油桃,1.20,2.60,4.00,桃李杏类,斤,2021-07-13
蟠桃,3.50,5.00,6.50,桃李杏类,斤,2021-07-13
水蜜桃,7.00,8.00,9.00,桃李杏类,斤,2021-07-13
黄油桃,2.50,3.25,4.00,桃李杏类,斤,2021-07-13
黄毛桃,2.50,3.25,4.00,桃李杏类,斤,2021-07-13
突围,1.20,1.60,2.00,桃李杏类,斤,2021-07-13
京红桃,2.00,3.00,4.00,桃李杏类,斤,2021-07-13
黄油蟠,5.00,5.50,6.00,桃李杏类,斤,2021-07-13
沙红桃,1.40,1.70,2.00,桃李杏类,斤,2021-07-13
猕猴桃（海沃德）,2.50,2.75,3.00,桃李杏类,斤,2021-07-13
李子,1.00,3.00,5.00,桃李杏类,斤,2021-07-13
